date,S1,S2,S3
2021/8/26,9.15,8.86,8.86
2021/8/27,8.72,8.5,8.5
2021/8/28,9.19,8.87,8.87
2021/8/29,8.34,8.219,8.219
2021/8/30,8.54,8.33,8.33
2021/8/31,8.88,8.6,8.6
2021/9/1,9.81,9.28,9.28
2021/9/2,10.71,9.99,9.99
2021/9/3,10.16,9.74,9.74
2021/9/4,9.44,9.1,9.1
2021/9/5,9.79,9.24,9.24
2021/9/6,9.19,8.81,8.81
2021/9/7,8.58,8.266,8.266
2021/9/8,9.35,8.87,8.87
2021/9/9,9.13,8.69,8.69
2021/9/10,8.87,8.43,8.43
2021/9/11,9.6,8.95,8.95
2021/9/12,10.68,9.85,9.85
2021/9/13,10.54,9.93,9.93
2021/9/14,7.953,8.099,8.099
2021/9/15,7.903,7.866,7.866
2021/9/16,7.547,7.342,7.342
2021/9/17,8.54,7.982,7.982
2021/9/18,8.21,7.822,7.822
2021/9/19,7.241,7.088,7.088
2021/9/20,6.191,6.258,6.258
2021/9/21,5.918,5.899,5.899
2021/9/22,6.329,6.258,6.258
2021/9/23,6.713,6.716,6.716
2021/9/24,6.781,6.818,6.818
2021/9/25,7.198,7.078,7.078
2021/9/26,7.418,7.359,7.359
2021/9/27,7.091,7.073,7.073
2021/9/28,6.321,6.49,6.49
2021/9/29,6.02,6.168,6.168
2021/9/30,6.116,6.133,6.133
2021/10/1,5.962,5.941,5.941
2021/10/2,6.201,6.074,6.074
2021/10/3,6.017,6.026,6.026
2021/10/4,6.122,6.155,6.155
2021/10/5,3.926,6.26757,6.26757
2021/10/6,3.819,5.66925,5.66925
2021/10/7,3.71,5.69533,5.69533
2021/10/8,3.203,5.40463,5.40463
2021/10/9,2.505,4.32849,4.32849
2021/10/10,2.218,4.10243,4.10243
2021/10/11,2.016,3.99422,3.99422
2021/10/12,2.29,3.31589,3.31589
2021/10/13,1.703,2.88047,2.88047
2021/10/14,1.184,2.7729,2.7729
2021/10/15,1.302,2.76759,2.76759
2021/10/16,1.618,2.90812,2.90812
2021/10/17,1.738,2.83657,2.83657
2021/10/18,1.591,2.33533,2.33533
2021/10/19,1.606,2.41097,2.41097
2021/10/20,1.183,2.17497,2.17497
2021/10/21,1.06,2.43403,2.43403
2021/10/22,0.451,2.22496,2.22496
2021/10/23,0.101,1.8876,1.8876
2021/10/24,-0.031,1.30683,1.30683
2021/10/25,-0.211,1.0595,1.0595
2021/10/26,-0.582,0.53771,0.53771
2021/10/27,-0.736,0.40076,0.40076
2021/10/28,-0.776,0.22636,0.22636
2021/10/29,-0.92,0.25779,0.25779
2021/10/30,-0.987,0.27373,0.27373
2021/10/31,-1.123,0.40361,0.40361
2021/11/1,-0.956,0.19787,0.19787
2021/11/2,-0.634,-0.06602,-0.06602
2021/11/3,-0.429,-0.05275,-0.05275
2021/11/4,-0.445,0.02523,0.02523
2021/11/5,-1.084,0.02012,0.02012
2021/11/6,-1.633,0.14081,0.14081
2021/11/7,-2.342,-0.07607,-0.07607
2021/11/8,-3.131,-0.35262,-0.35262
2021/11/9,-3.186,-0.1968,-0.1968
2021/11/10,-2.239,-1.0723,-1.0723
2021/11/11,-3.863,-0.76044,-0.76044
2021/11/12,-4.587,-1.32567,-1.32567
2021/11/13,-4.913,-2.16658,-2.16658
2021/11/14,-4.785,-2.40834,-2.40834
2021/11/15,-5.402,-2.05205,-2.05205
2021/11/16,-5.852,-1.56132,-1.56132
2021/11/17,-6.007,-1.61386,-1.61386
2021/11/18,-6.639,-2.56169,-2.56169
2021/11/19,-7.216,-3.05317,-3.05317
2021/11/20,-7.413,-3.24081,-3.24081
2021/11/21,-8.944,-3.57514,-3.57514
2021/11/22,-9.586,-3.56415,-3.56415
2021/11/23,-9.245,-3.65406,-3.65406
2021/11/24,-8.779,-4.57253,-4.57253
2021/11/25,-9.208,-4.82976,-4.82976
2021/11/26,-8.879,-4.50151,-4.50151
2021/11/27,-9.197,-4.23379,-4.23379
2021/11/28,-8.17,-4.23901,-4.23901
2021/11/29,-7.567,-4.37298,-4.37298
2021/11/30,-7.689,-4.99231,-4.99231
2021/12/1,-8.247,-5.41399,-5.41399
2021/12/2,-8.041,-6.09033,-6.09033
2021/12/3,-8.897,-6.44049,-6.44049
2021/12/4,-10.744,-6.86278,-6.86278
2021/12/5,-10.591,-6.81536,-6.81536
2021/12/6,-11.967,-6.88994,-6.88994
2021/12/7,-11.827,-6.84813,-6.84813
2021/12/8,-12.147,-6.8263,-6.8263
2021/12/9,-12.821,-6.78876,-6.78876
2021/12/10,-12.656,-6.60755,-6.60755
2021/12/11,-12.791,-6.58989,-6.58989
2021/12/12,-12.531,-7.06414,-7.06414
2021/12/13,-12.293,-7.27484,-7.27484
